i recommend [train_id] . it leaves [value_time] . can i book for for	the travel time is [value_count] minutes . is there anything else i can help you with ?
would you like to book a room at the [hotel_name] ?	[hotel_name] is a [value_pricerange] -ly priced [value_count] star hotel in the [value_area] . would you like me to book a room ?
i have made those reservations and your reference number is [hotel_reference] .	booking was successful . reference number is [hotel_reference] . is there anything else i can help you with ?
thank you for using the [value_place] towninfo [value_area] ! have a nice trip !	you are welcome . have a nice day .
there are no listings for an afghan restaurant on the [value_area] side . would you like to try a different area or cuisine ?	[restaurant_name] is a [value_pricerange] -ly priced [value_food] restaurant in the [value_area] part of town . would you like their location ?
i have restaurant -s <unk> in [value_food] food , [value_food] , [value_food] or [value_food] food . which would you prefer ?	[restaurant_name] is a [value_pricerange] -ly priced [value_food] restaurant in the [value_area] part of town . would you like their location ?
sure , how about [restaurant_name] , they serve [value_food] food in the [value_area] . can i book a table for you ?	[restaurant_name] is a [value_pricerange] -ly priced [value_food] restaurant in the [value_area] part of town . would you like their location ?
absolutely ! the postcode is [restaurant_postcode] . is there anything else i can assist you with ?	the postcode is [restaurant_postcode] . is there anything else i can help you with ?
you are welcome . thanks for using our service , goodbye .	you are welcome . have a nice day .
i have train [train_id] that would suit you .	what day would you like to travel ?
train [train_id] departs [value_place] at [value_time] and arrives at [value_place] at [value_time] .	yes , the train id is [train_id] . is there anything else i can help you with ?
booked ! your reference number is [train_reference] . can i help with anything else ?	booking was successful , the total fee is [value_price] gbp payable at the station . reference number is [train_reference] . is there anything else i can help you with ?
there are [value_count] . [value_count] located in the [value_area] that are [value_pricerange] in price and [value_count] in the [value_area] that is [value_pricerange] .	[restaurant_name] is a [value_food] restaurant in the [value_area] part of town . would you like their location ?
certainly . can you please tell me for what day you would like for me to make this reservation ?	[restaurant_name] is a [value_pricerange] -ly priced [value_food] restaurant in the [value_area] part of town . would you like their location ?
what time exactly would you like to dine ?	booking was unsuccessful . would you like to try a different time ?
no problem . how about [restaurant_name] located at [restaurant_address] with phone number [restaurant_phone] ? there is also [restaurant_name] if you prefer .	[restaurant_name] is a [value_food] restaurant in the [value_area] part of town . their address is [restaurant_address] . their postcode is [restaurant_postcode] . is there anything else i can help you with ?
